id,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,MonthlyIncome,ProdTaken,Motivation,EconomicPower,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,Monetary,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull,TypeofContact_No,TypeofContact_Self Enquiry,CityTier_2,CityTier_3,Occupation_Salaried,Occupation_Small Business,Gender_male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,PreferredPropertyStar_4,PreferredPropertyStar_5,Passport_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4,PitchSatisfactionScore_5,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,Marry_Married,Marry_Single,Car_No Car,Child_1_child,Child_2_child,Child_3_child,AgeGroup_20s,AgeGroup_30s,AgeGroup_40s,AgeGroup_50s,AgeGroup_60s,TypeofContactNULL_1,Child01_1,IsFamily_1,FreaqencySeg_1,FreaqencySeg_2,MonetarySeg_2,MonetarySeg_3,MonetarySeg_4
0,-0.10677351185968446,0.07715350233357797,-1.908668665252153,0.3709190080682211,0.09406870930510199,-1.35276364644466,1,0.8235975312244552,-0.258113389274059,4.39658136891806,2.351728909462847,0.9199905630814574,0.2541133692052996,0.47314280457019986,-0.2623976646882833,0,1.10623591666638,0.3927608648617828,0.07872618134672728,0.7448793168862732,2.321619569706542,2.1369672600008425,0.38271282874411966,2.0795037620258023,0.4106727091370307,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0.0202462607704516,-0.06748587405578317,-1.908668665252153,0.3709190080682211,-0.5623427442258999,0.6397347411437395,0,0.8235975312244552,1.3646492918672437,-0.02764347999608156,2.3757936349869606,-0.08891612442312251,1.0501451755958668,-0.7299507055741185,-0.9288754934875143,1,1.10623591666638,-0.7059594282896476,-0.5461592309928641,-0.264132386708329,0.6957452926159703,0.39363800830354634,-0.36713211632781123,0.34943196338026716,-0.3710103459087531,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,-0.10708914283402718,-0.6460433796132327,-1.908668665252153,-0.6698018758481625,-0.12473510853856533,-1.0319948285184941,1,-1.427745036500856,0.21547727432313019,1.7420464595695753,1.875411730664848,-0.5285609781335878,0.301200131369322,0.15668781796689593,-0.43770426438788596,2,1.10623591666638,0.1054112515887837,0.3687993012354646,0.5435758331969034,0.22674309730138226,0.6130244116412225,0.9944109763828138,0.6294691379429461,1.003059476625257,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3,-0.10708914405990849,0.5110716315016647,-1.908668665252153,-0.6698018758481625,-0.7811465620695672,-0.3880752459983871,0,-1.427745036500856,-0.8859706187430307,-0.02764347999608156,2.147261538964681,0.7213058639259842,-0.36064081609995513,-1.4337152938695328,-0.5047389872619564,3,-0.6095485302102598,-1.4347622039329482,2.8368448943075806,-0.8340079146312696,-0.8517735976268634,-0.5782654660422201,-0.5922978553996183,-0.581323662386776,-0.5971387116602089,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,-0.10704642850357408,0.36643225511230243,-1.908668665252153,-0.6698018758481625,-0.12473510853856533,-1.2928179886391549,1,-1.427745036500856,-2.0522042887483796,4.39658136891806,1.7319671646360069,2.603752711730363,-1.3456630979768092,0.15668781796689593,0.8168146625018944,4,-0.6095485302102598,0.08939441330478479,0.3687993012354646,-0.44344487980787356,-0.5620065066427744,0.292174401061904,0.6719304782728294,0.29358009345179653,0.6760734874441056,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,-0.10708914477334282,0.22179287872294076,-1.908668665252153,-0.6698018758481625,-0.5623427442258999,-1.2721082856666126,0,-1.427745036500856,-0.2525512979416876,4.39658136891806,1.7472400573197748,0.9333715198397144,-1.3433247966591952,-0.7299507055741185,-0.9288754934875143,5,1.10623591666638,-0.7716952144161497,-0.5461592309928641,3.390582245375129,3.134556708251828,3.1331554038278693,3.712944126533769,3.0495269243433,3.6100767376467466,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,-0.10707343033589138,-0.06748587405578317,-1.908668665252153,-0.6698018758481625,-0.12473510853856533,1.2842498103308102,0,-1.427745036500856,-1.6491887916191017,0.8572014897867468,1.7818452262402205,2.9960022480556123,0.2475681317947665,0.15668781796689593,0.8168146625018944,6,1.10623591666638,0.2117888233865142,0.3687993012354646,-0.8218028197930387,-0.7834335609777079,-0.8384564987287499,-0.8794296265825509,-0.6486863819921578,-0.7133872333762873,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,-0.10697302991345087,1.0896291370591136,-1.908668665252153,-0.6698018758481625,0.750480162836104,-1.2469655152846102,0,-1.427745036500856,-0.2508440557561634,1.7420464595695753,1.6698801876895597,0.2977134804902535,-1.340504808007321,1.1769073928656153,0.12746687272132234,5,1.10623591666638,1.0852116703166736,0.07872618134672728,1.158270399462657,0.680829014844497,0.292174401061904,0.6719304782728294,0.29358009345179653,0.6760734874441056,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
8,-0.10708914476027583,0.8003503842803924,-1.908668665252153,-0.6698018758481625,-0.12473510853856533,-1.433551337593141,1,-1.427745036500856,-0.9358852986502781,4.39658136891806,1.692307517807359,0.9062617000872257,0.24154507080038873,0.15668781796689593,-0.43770426438788596,0,1.10623591666638,0.08023688359282251,-0.5461592309928641,0.5435758331969034,0.22674309730138226,0.6130244116412225,0.9944109763828138,0.6294691379429461,1.003059476625257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9,-0.10708914477157441,-0.501404003223871,-1.908668665252153,-0.6698018758481625,-0.5623427442258999,-1.303735244199759,0,-1.427745036500856,1.2059763707767766,1.7420464595695753,1.3859472074176369,-0.803398843979074,1.4314093837317665,-0.7299507055741185,-0.9288754934875143,7,1.10623591666638,-0.7730689327688962,-0.5461592309928641,1.228560349008218,0.8414329518534768,0.6130244116412225,0.9944109763828138,-0.581323662386776,-0.5971387116602089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
