iter	Passed	Remaining
1718	3063	14756
1719	3064	14753
1720	3066	14752
1721	3068	14752
1722	3070	14750
1723	3072	14747
1724	3073	14744
1725	3075	14744
1726	3077	14743
1727	3079	14740
1728	3080	14737
1729	3082	14734
1730	3083	14731
1731	3085	14728
1732	3086	14724
1733	3088	14721
1734	3090	14722
1735	3092	14720
1736	3093	14717
1737	3095	14715
1738	3097	14712
1739	3098	14710
1740	3100	14707
1741	3101	14704
1742	3103	14702
1743	3105	14701
1744	3107	14700
1745	3109	14698
1746	3110	14695
1747	3112	14693
1748	3114	14691
1749	3115	14688
1750	3117	14686
1751	3119	14683
1752	3120	14681
1753	3122	14681
1754	3124	14679
1755	3126	14677
1756	3127	14674
1757	3129	14673
1758	3131	14670
1759	3132	14667
1760	3134	14665
1761	3136	14665
1762	3138	14664
1763	3140	14662
1764	3141	14659
1765	3143	14656
1766	3145	14653
1767	3146	14651
1768	3148	14648
1769	3149	14646
1770	3152	14646
1771	3153	14644
1772	3155	14641
1773	3157	14639
1774	3158	14637
1775	3160	14633
1776	3161	14631
1777	3163	14628
1778	3165	14628
1779	3167	14627
1780	3169	14625
1781	3170	14622
1782	3172	14619
1783	3173	14616
1784	3175	14614
1785	3176	14611
1786	3178	14608
1787	3180	14605
1788	3181	14602
1789	3183	14601
1790	3185	14599
1791	3186	14597
1792	3188	14594
1793	3190	14591
1794	3191	14589
1795	3193	14586
1796	3194	14584
1797	3196	14581
1798	3198	14580
1799	3200	14578
1800	3201	14575
1801	3203	14573
1802	3205	14571
1803	3206	14568
1804	3208	14566
1805	3209	14563
1806	3211	14560
1807	3213	14560
1808	3215	14557
1809	3216	14555
1810	3218	14552
1811	3219	14548
1812	3221	14545
1813	3222	14542
1814	3224	14539
1815	3225	14537
1816	3228	14540
1817	3230	14538
1818	3232	14538
1819	3234	14536
1820	3235	14533
1821	3237	14530
1822	3238	14527
1823	3240	14525
1824	3241	14522
1825	3243	14520
1826	3245	14518
1827	3247	14517
1828	3249	14516
1829	3251	14514
1830	3253	14513
1831	3254	14510
1832	3256	14507
1833	3257	14505
1834	3259	14505
1835	3261	14503
1836	3263	14499
1837	3264	14497
1838	3266	14496
1839	3268	14494
1840	3270	14493
1841	3271	14490
1842	3274	14491
1843	3276	14493
1844	3278	14491
1845	3280	14489
1846	3281	14486
1847	3283	14483
1848	3285	14481
1849	3286	14478
1850	3288	14477
1851	3291	14479
1852	3293	14478
1853	3294	14474
1854	3296	14472
1855	3297	14470
1856	3299	14468
1857	3301	14466
1858	3303	14465
1859	3306	14468
1860	3309	14472
1861	3311	14473
1862	3313	14473
1863	3316	14475
1864	3319	14478
1865	3322	14481
1866	3324	14481
1867	3326	14481
1868	3328	14481
1869	3330	14481
1870	3333	14483
1871	3335	14484
1872	3338	14484
1873	3340	14483
1874	3341	14480
1875	3343	14479
1876	3345	14478
1877	3347	14477
1878	3350	14480
1879	3352	14477
1880	3353	14475
1881	3355	14473
1882	3356	14470
1883	3358	14468
1884	3361	14469
1885	3363	14469
1886	3365	14471
1887	3367	14470
1888	3369	14468
1889	3371	14465
1890	3373	14466
1891	3375	14464
1892	3377	14464
1893	3379	14461
1894	3381	14461
1895	3383	14461
1896	3385	14460
1897	3386	14458
1898	3388	14456
1899	3390	14454
1900	3392	14454
1901	3395	14456
1902	3397	14454
1903	3398	14451
1904	3399	14447
1905	3401	14444
1906	3403	14442
1907	3404	14439
1908	3406	14437
1909	3408	14436
1910	3410	14437
1911	3412	14436
1912	3414	14433
1913	3415	14430
1914	3417	14427
1915	3418	14425
1916	3420	14422
1917	3422	14420
1918	3424	14418
1919	3425	14417
1920	3427	14414
1921	3429	14413
1922	3431	14411
1923	3432	14409
1924	3434	14406
1925	3435	14403
1926	3437	14402
1927	3439	14400
1928	3441	14397
1929	3442	14394
1930	3444	14392
1931	3445	14389
1932	3447	14386
1933	3448	14384
1934	3450	14379
1935	3451	14377
1936	3453	14375
1937	3455	14373
1938	3456	14370
1939	3458	14367
1940	3459	14364
1941	3461	14362
1942	3462	14359
1943	3464	14356
1944	3465	14353
1945	3467	14351
1946	3469	14350
1947	3471	14348
1948	3472	14345
1949	3474	14342
1950	3475	14338
1951	3477	14336
1952	3478	14333
1953	3480	14329
1954	3481	14326
1955	3483	14325
1956	3485	14323
1957	3486	14321
1958	3488	14318
1959	3489	14315
1960	3491	14312
1961	3492	14309
1962	3494	14305
1963	3495	14302
1964	3497	14299
1965	3498	14298
1966	3500	14296
1967	3502	14293
1968	3503	14290
1969	3505	14287
1970	3506	14285
1971	3508	14282
1972	3509	14279
1973	3511	14277
1974	3513	14274
1975	3514	14273
1976	3516	14271
1977	3518	14268
1978	3519	14265
1979	3521	14262
1980	3522	14259
1981	3524	14256
1982	3525	14253
1983	3527	14250
1984	3528	14247
1985	3530	14245
1986	3531	14242
1987	3533	14240
1988	3534	14237
1989	3536	14234
1990	3537	14231
1991	3539	14228
1992	3541	14226
1993	3542	14223
1994	3544	14221
1995	3546	14219
1996	3547	14217
1997	3549	14214
1998	3550	14211
1999	3552	14208
2000	3553	14205
2001	3555	14203
2002	3556	14200
2003	3558	14198
2004	3560	14196
2005	3562	14196
2006	3564	14194
2007	3565	14192
2008	3567	14190
2009	3569	14188
2010	3570	14185
2011	3572	14182
2012	3573	14179
2013	3575	14177
2014	3577	14175
2015	3578	14173
2016	3580	14172
2017	3582	14170
2018	3584	14167
2019	3585	14164
2020	3587	14162
2021	3588	14159
2022	3590	14157
2023	3592	14155
2024	3593	14153
2025	3595	14150
2026	3597	14149
2027	3599	14147
2028	3600	14145
2029	3602	14143
2030	3604	14141
2031	3606	14141
2032	3608	14139
2033	3609	14137
2034	3611	14135
2035	3613	14133
2036	3614	14130
2037	3616	14127
2038	3617	14125
2039	3619	14122
2040	3621	14121
2041	3622	14118
2042	3624	14116
2043	3626	14114
2044	3627	14111
2045	3629	14108
2046	3630	14106
2047	3632	14103
2048	3634	14102
2049	3636	14101
2050	3637	14099
2051	3639	14096
2052	3641	14094
2053	3642	14092
2054	3644	14089
2055	3645	14086
2056	3647	14084
2057	3648	14081
2058	3650	14079
2059	3652	14078
2060	3654	14077
2061	3656	14074
2062	3657	14071
2063	3659	14068
2064	3660	14067
2065	3662	14065
2066	3664	14062
2067	3665	14059
2068	3667	14059
2069	3669	14059
2070	3671	14057
2071	3673	14054
2072	3675	14053
2073	3676	14050
2074	3678	14048
2075	3679	14046
2076	3682	14045
2077	3684	14045
2078	3685	14042
2079	3687	14039
2080	3688	14037
2081	3690	14034
2082	3691	14031
2083	3693	14029
2084	3694	14026
2085	3696	14025
2086	3698	14024
2087	3700	14022
2088	3702	14020
2089	3704	14019
2090	3706	14017
2091	3707	14015
2092	3709	14012
2093	3710	14010
2094	3712	14009
2095	3715	14009
2096	3716	14007
2097	3718	14005
2098	3720	14003
2099	3721	14001
2100	3723	14000
2101	3725	13998
2102	3727	13997
2103	3731	14002
2104	3732	14000
2105	3735	14000
2106	3736	13999
2107	3738	13998
2108	3740	13995
2109	3743	13997
2110	3746	13999
2111	3747	13998
2112	3749	13996
2113	3751	13993
2114	3753	13991
2115	3754	13990
2116	3756	13988
2117	3759	13989
2118	3761	13989
2119	3763	13987
2120	3764	13985
2121	3766	13983
2122	3768	13980
2123	3769	13979
2124	3771	13977
2125	3773	13977
2126	3776	13978
2127	3778	13976
2128	3779	13974
2129	3781	13971
2130	3783	13969
2131	3785	13968
2132	3786	13966
2133	3788	13965
2134	3791	13967
2135	3793	13965
2136	3794	13963
2137	3796	13961
2138	3798	13958
2139	3800	13957
2140	3802	13956
2141	3804	13958
2142	3807	13960
2143	3809	13959
2144	3811	13957
2145	3813	13955
2146	3814	13953
2147	3817	13953
2148	3819	13954
2149	3822	13955
2150	3824	13954
2151	3825	13952
2152	3827	13950
2153	3829	13949
2154	3831	13947
2155	3833	13945
2156	3835	13945
2157	3837	13946
2158	3839	13943
2159	3841	13941
2160	3842	13939
2161	3844	13937
2162	3846	13935
2163	3847	13932
2164	3850	13933
2165	3852	13932
2166	3853	13930
2167	3855	13928
2168	3857	13926
2169	3858	13923
2170	3860	13922
2171	3862	13920
2172	3864	13920
2173	3867	13921
2174	3869	13920
2175	3871	13919
2176	3872	13916
2177	3874	13914
2178	3875	13911
2179	3877	13909
2180	3879	13908
2181	3882	13909
2182	3883	13907
2183	3885	13904
2184	3886	13902
2185	3888	13900
2186	3890	13899
2187	3892	13896
2188	3894	13895
2189	3896	13897
2190	3898	13895
2191	3900	13892
2192	3902	13891
2193	3903	13888
2194	3905	13886
2195	3907	13884
2196	3909	13886
2197	3911	13885
2198	3913	13883
2199	3915	13881
2200	3916	13878
2201	3919	13878
2202	3920	13876
2203	3922	13873
2204	3923	13871
2205	3926	13872
2206	3928	13872
2207	3930	13869
2208	3931	13866
2209	3933	13865
2210	3935	13862
2211	3936	13859
2212	3938	13857
2213	3939	13855
2214	3941	13853
2215	3944	13854
2216	3946	13854
2217	3948	13852
2218	3949	13849
2219	3951	13847
2220	3953	13845
2221	3955	13844
2222	3957	13845
2223	3959	13843
2224	3960	13840
2225	3962	13837
2226	3963	13834
2227	3965	13832
2228	3966	13829
2229	3968	13827
2230	3970	13827
2231	3972	13826
2232	3974	13823
2233	3975	13821
2234	3977	13818
2235	3979	13816
2236	3980	13813
2237	3982	13811
2238	3983	13809
2239	3985	13807
2240	3987	13806
2241	3989	13803
2242	3990	13800
2243	3992	13798
2244	3993	13795
2245	3995	13792
2246	3996	13789
2247	3997	13786
2248	3999	13783
2249	4001	13782
2250	4002	13780
2251	4004	13777
2252	4006	13775
2253	4007	13773
2254	4009	13770
2255	4010	13767
2256	4012	13764
2257	4013	13762
2258	4015	13759
2259	4017	13758
2260	4019	13756
2261	4020	13753
2262	4022	13751
2263	4023	13748
2264	4024	13745
2265	4026	13742
2266	4028	13741
2267	4029	13738
2268	4031	13737
2269	4033	13736
2270	4035	13734
2271	4037	13732
2272	4039	13730
2273	4040	13728
2274	4042	13725
2275	4043	13723
2276	4045	13720
2277	4047	13720
2278	4049	13718
2279	4051	13716
2280	4052	13715
2281	4054	13713
2282	4056	13710
2283	4057	13707
2284	4059	13705
2285	4060	13702
2286	4062	13701
2287	4064	13699
2288	4066	13697
2289	4067	13694
2290	4069	13692
2291	4070	13689
2292	4072	13686
2293	4073	13683
2294	4074	13680
2295	4076	13678
2296	4078	13676
2297	4080	13674
2298	4081	13672
2299	4083	13669
2300	4084	13666
2301	4086	13664
2302	4087	13661
2303	4089	13659
2304	4090	13656
2305	4093	13658
2306	4095	13657
2307	4097	13654
2308	4098	13652
2309	4100	13650
2310	4102	13648
2311	4103	13646
2312	4105	13644
2313	4107	13642
2314	4109	13641
2315	4111	13640
2316	4112	13637
2317	4114	13636
2318	4116	13634
2319	4118	13632
2320	4119	13629
2321	4121	13627
2322	4122	13625
2323	4125	13624
2324	4126	13622
2325	4128	13621
2326	4130	13619
2327	4132	13617
2328	4133	13616
2329	4135	13613
2330	4137	13612
2331	4139	13611
2332	4141	13609
2333	4143	13607
2334	4144	13605
2335	4146	13603
2336	4147	13600
2337	4149	13598
2338	4151	13596
2339	4152	13593
2340	4154	13592
2341	4156	13590
2342	4157	13587
2343	4159	13585
2344	4160	13582
2345	4162	13579
2346	4163	13577
2347	4165	13574
2348	4166	13572
2349	4169	13571
2350	4171	13571
2351	4173	13570
2352	4174	13568
2353	4176	13565
2354	4178	13563
2355	4179	13560
2356	4181	13558
2357	4183	13558
2358	4186	13560
2359	4188	13560
2360	4190	13557
2361	4192	13556
2362	4193	13554
2363	4195	13552
2364	4197	13550
2365	4199	13548
2366	4201	13547
2367	4202	13545
2368	4204	13543
2369	4206	13541
2370	4207	13538
2371	4209	13536
2372	4211	13535
2373	4212	13532
2374	4214	13531
2375	4216	13530
2376	4218	13527
2377	4219	13525
2378	4221	13523
2379	4223	13521
2380	4225	13520
2381	4226	13518
2382	4228	13516
2383	4230	13513
2384	4232	13512
2385	4233	13511
2386	4235	13508
2387	4237	13507
2388	4239	13505
2389	4240	13503
2390	4242	13500
2391	4243	13498
2392	4245	13496
2393	4248	13496
2394	4249	13494
2395	4251	13491
2396	4252	13489
2397	4254	13487
2398	4256	13484
2399	4257	13482
2400	4259	13480
2401	4261	13480
2402	4263	13479
2403	4265	13476
2404	4266	13474
2405	4268	13471
2406	4269	13469
2407	4271	13466
2408	4272	13464
2409	4274	13461
2410	4276	13461
2411	4278	13459
2412	4280	13458
2413	4282	13457
2414	4284	13455
2415	4285	13453
2416	4287	13451
2417	4289	13449
2418	4290	13447
2419	4292	13446
2420	4294	13444
2421	4296	13442
2422	4297	13440
2423	4299	13437
2424	4300	13434
2425	4302	13432
2426	4303	13429
2427	4305	13426
2428	4307	13425
2429	4309	13424
2430	4310	13421
2431	4312	13419
2432	4313	13416
2433	4315	13414
2434	4316	13411
2435	4318	13409
2436	4320	13407
2437	4321	13405
2438	4323	13404
2439	4325	13402
2440	4327	13400
2441	4328	13398
2442	4330	13396
2443	4332	13394
2444	4333	13391
2445	4335	13388
2446	4337	13386
2447	4338	13385
2448	4340	13383
2449	4342	13380
2450	4343	13378
2451	4345	13375
2452	4346	13373
2453	4348	13370
2454	4350	13368
2455	4351	13366
2456	4353	13365
2457	4355	13363
2458	4357	13361
2459	4358	13359
2460	4360	13357
2461	4361	13354
2462	4363	13352
2463	4364	13349
2464	4366	13347
2465	4368	13346
2466	4370	13344
2467	4371	13342
2468	4373	13340
2469	4375	13337
2470	4376	13335
2471	4378	13333
2472	4380	13331
2473	4381	13329
2474	4383	13326
2475	4385	13325
2476	4386	13323
2477	4388	13321
2478	4390	13319
2479	4391	13316
2480	4393	13314
2481	4394	13311
2482	4396	13308
2483	4397	13306
2484	4399	13305
2485	4401	13303
2486	4403	13301
2487	4404	13299
2488	4406	13297
2489	4408	13295
2490	4409	13293
2491	4411	13290
2492	4412	13287
2493	4414	13287
2494	4416	13285
2495	4418	13283
2496	4420	13281
2497	4421	13279
2498	4423	13277
2499	4425	13275
2500	4426	13272
2501	4427	13269
2502	4429	13268
2503	4431	13267
2504	4433	13265
2505	4435	13264
2506	4438	13264
2507	4439	13262
2508	4441	13259
2509	4442	13257
2510	4444	13254
2511	4446	13253
2512	4447	13251
2513	4449	13248
2514	4450	13246
2515	4452	13244
2516	4454	13243
2517	4456	13240
2518	4457	13238
2519	4459	13236
2520	4461	13235
2521	4463	13234
2522	4464	13232
2523	4466	13229
2524	4468	13227
2525	4469	13225
2526	4471	13222
2527	4472	13220
2528	4474	13217
2529	4476	13216
2530	4477	13214
2531	4479	13211
2532	4481	13209
2533	4482	13207
2534	4484	13204
2535	4485	13201
2536	4486	13199
2537	4488	13196
2538	4490	13194
2539	4492	13193
2540	4493	13191
2541	4495	13188
2542	4496	13186
2543	4498	13184
2544	4500	13182
2545	4501	13179
2546	4503	13176
2547	4504	13174
2548	4506	13172
2549	4508	13170
2550	4509	13168
2551	4511	13166
2552	4512	13164
2553	4514	13162
2554	4516	13159
2555	4517	13157
2556	4519	13155
2557	4521	13154
2558	4523	13153
2559	4525	13152
2560	4526	13148
2561	4528	13145
2562	4529	13143
2563	4530	13140
2564	4533	13139
2565	4535	13139
2566	4537	13137
2567	4538	13136
2568	4540	13134
2569	4542	13133
2570	4544	13131
2571	4546	13130
2572	4549	13131
2573	4551	13131
2574	4553	13130
2575	4555	13129
2576	4558	13129
2577	4561	13131
2578	4564	13134
2579	4567	13137
2580	4570	13138
2581	4573	13140
2582	4576	13140
2583	4580	13144
2584	4582	13145
2585	4585	13145
2586	4587	13145
2587	4589	13145
2588	4592	13145
2589	4594	13146
2590	4597	13145
2591	4599	13145
2592	4601	13144
2593	4603	13144
2594	4605	13143
2595	4608	13142
2596	4610	13143
2597	4612	13141
2598	4614	13141
2599	4616	13139
2600	4618	13138
2601	4620	13137
2602	4622	13136
2603	4625	13136
2604	4627	13135
2605	4629	13133
2606	4630	13132
2607	4632	13129
2608	4634	13128
2609	4636	13126
2610	4637	13125
2611	4640	13124
2612	4641	13122
2613	4643	13121
2614	4645	13119
2615	4647	13117
2616	4648	13115
2617	4650	13113
2618	4652	13111
2619	4654	13110
2620	4655	13108
2621	4657	13106
2622	4659	13105
2623	4661	13104
2624	4663	13102
2625	4665	13100
2626	4666	13098
2627	4668	13095
2628	4670	13093
2629	4672	13092
2630	4674	13091
2631	4675	13089
2632	4677	13087
2633	4678	13084
2634	4680	13082
2635	4682	13080
2636	4683	13078
2637	4686	13077
2638	4687	13075
2639	4689	13073
2640	4691	13071
2641	4692	13069
2642	4694	13067
2643	4696	13065
2644	4697	13062
2645	4699	13060
2646	4701	13059
2647	4702	13057
2648	4704	13054
2649	4706	13052
2650	4707	13050
2651	4709	13048
2652	4711	13046
2653	4712	13044
2654	4714	13042
2655	4716	13040
2656	4717	13038
2657	4719	13035
2658	4721	13034
2659	4722	13032
2660	4724	13030
2661	4726	13027
2662	4727	13026
2663	4729	13024
2664	4731	13022
2665	4733	13021
2666	4735	13019
2667	4736	13016
2668	4738	13014
2669	4739	13011
2670	4741	13009
2671	4742	13006
2672	4744	13004
2673	4745	13002
2674	4748	13001
2675	4749	12999
2676	4751	12997
2677	4752	12994
2678	4754	12992
2679	4755	12989
2680	4757	12987
2681	4758	12985
2682	4760	12982
2683	4762	12980
2684	4763	12978
2685	4765	12977
2686	4767	12974
2687	4769	12973
2688	4770	12970
2689	4772	12968
2690	4773	12966
2691	4775	12964
2692	4778	12964
2693	4779	12962
2694	4781	12960
2695	4783	12958
2696	4785	12957
2697	4786	12955
2698	4788	12953
2699	4790	12951
2700	4791	12949
2701	4793	12947
2702	4795	12946
2703	4797	12944
2704	4799	12944
2705	4801	12942
2706	4803	12940
2707	4804	12938
2708	4806	12937
2709	4809	12936
2710	4811	12936
2711	4813	12934
2712	4814	12932
2713	4816	12931
2714	4818	12929
2715	4820	12929
2716	4822	12928
2717	4824	12926
2718	4826	12924
2719	4828	12924
2720	4831	12925
2721	4833	12923
2722	4835	12921
2723	4837	12920
2724	4839	12921
2725	4841	12919
2726	4843	12917
2727	4845	12915
2728	4846	12913
2729	4848	12911
2730	4850	12909
2731	4851	12906
2732	4853	12905
2733	4856	12905
2734	4858	12905
2735	4859	12902
2736	4861	12900
2737	4862	12897
2738	4864	12895
2739	4866	12893
2740	4867	12891
2741	4869	12889
2742	4871	12886
2743	4872	12884
2744	4874	12882
2745	4875	12879
2746	4877	12877
2747	4878	12874
2748	4880	12872
2749	4881	12870
2750	4883	12868
2751	4885	12866
2752	4886	12864
2753	4888	12861
2754	4890	12860
2755	4892	12858
2756	4893	12856
2757	4895	12854
2758	4897	12852
2759	4899	12852
2760	4901	12850
2761	4902	12847
2762	4904	12845
2763	4905	12843
2764	4907	12840
2765	4908	12838
2766	4910	12835
2767	4911	12833
2768	4913	12831
2769	4916	12831
2770	4918	12830
2771	4920	12829
2772	4921	12826
2773	4923	12824
2774	4925	12822
2775	4926	12820
2776	4928	12818
2777	4930	12818
2778	4933	12818
2779	4934	12816
2780	4936	12814
2781	4938	12812
2782	4939	12809
2783	4941	12807
2784	4942	12804
2785	4944	12803
2786	4947	12804
2787	4949	12803
2788	4951	12801
2789	4952	12799
2790	4954	12796
2791	4955	12794
2792	4957	12792
2793	4959	12790
2794	4961	12789
2795	4963	12789
2796	4965	12786
2797	4967	12785
2798	4968	12783
2799	4970	12781
2800	4972	12779
2801	4974	12777
2802	4976	12776
2803	4978	12776
2804	4980	12774
2805	4982	12772
2806	4983	12770
2807	4985	12768
2808	4987	12766
2809	4988	12764
2810	4990	12762
2811	4992	12762
2812	4994	12761
2813	4996	12759
2814	4998	12757
2815	4999	12755
2816	5001	12753
2817	5003	12751
2818	5004	12749
2819	5007	12748
2820	5009	12748
2821	5011	12747
2822	5013	12744
2823	5014	12743
2824	5016	12741
2825	5018	12738
2826	5019	12736
2827	5021	12734
2828	5024	12736
2829	5026	12734
2830	5027	12732
2831	5029	12729
2832	5031	12727
2833	5032	12725
2834	5034	12723
2835	5036	12721
2836	5038	12722
2837	5041	12721
2838	5042	12719
2839	5044	12717
2840	5045	12715
2841	5047	12712
2842	5048	12710
2843	5050	12707
2844	5052	12706
2845	5054	12705
2846	5056	12705
2847	5058	12703
2848	5060	12700
2849	5061	12698
2850	5063	12695
2851	5064	12693
2852	5066	12692
2853	5069	12693
2854	5071	12692
2855	5073	12690
2856	5075	12688
2857	5076	12686
2858	5078	12684
2859	5080	12682
2860	5082	12682
2861	5085	12683
2862	5087	12681
2863	5088	12679
2864	5090	12677
2865	5092	12675
2866	5093	12672
2867	5095	12670
2868	5096	12668
2869	5099	12669
2870	5101	12668
2871	5103	12666
2872	5105	12664
2873	5107	12662
2874	5108	12660
2875	5110	12658
2876	5111	12656
2877	5114	12655
2878	5116	12655
2879	5118	12653
2880	5119	12651
2881	5121	12649
2882	5123	12646
2883	5124	12645
2884	5126	12643
2885	5128	12641
2886	5130	12640
2887	5132	12639
2888	5134	12637
2889	5135	12634
2890	5137	12632
2891	5138	12629
2892	5140	12627
2893	5141	12624
2894	5143	12623
2895	5145	12622
2896	5147	12621
2897	5149	12620
2898	5151	12617
2899	5152	12615
2900	5154	12613
2901	5155	12610
2902	5157	12608
2903	5160	12610
2904	5162	12608
2905	5164	12606
2906	5165	12604
2907	5167	12602
2908	5169	12600
2909	5170	12598
2910	5172	12597
2911	5176	12598
2912	5178	12598
2913	5180	12597
2914	5182	12595
2915	5183	12593
2916	5185	12591
2917	5187	12590
2918	5189	12589
2919	5191	12588
2920	5194	12587
2921	5196	12587
2922	5198	12585
2923	5199	12583
2924	5201	12581
2925	5203	12579
2926	5205	12579
2927	5208	12579
2928	5209	12577
2929	5211	12574
2930	5213	12572
2931	5214	12570
2932	5216	12568
2933	5217	12565
2934	5219	12563
2935	5221	12563
2936	5223	12561
2937	5225	12559
2938	5226	12557
2939	5228	12555
2940	5229	12552
2941	5231	12551
2942	5233	12549
2943	5235	12548
2944	5237	12546
2945	5238	12543
2946	5240	12541
2947	5241	12539
2948	5243	12536
2949	5244	12534
2950	5246	12532
2951	5248	12530
2952	5249	12528
2953	5251	12526
2954	5253	12525
2955	5255	12523
2956	5257	12521
2957	5258	12519
2958	5260	12517
2959	5262	12515
2960	5263	12513
2961	5265	12512
2962	5267	12510
2963	5269	12508
2964	5271	12506
2965	5272	12504
2966	5274	12502
2967	5275	12500
2968	5277	12498
2969	5279	12496
2970	5281	12494
2971	5283	12493
2972	5284	12491
2973	5286	12488
2974	5287	12486
2975	5289	12484
2976	5291	12482
2977	5292	12479
2978	5294	12477
2979	5296	12476
2980	5298	12474
2981	5299	12472
2982	5301	12470
2983	5302	12468
2984	5304	12465
2985	5305	12463
2986	5307	12461
2987	5309	12459
2988	5311	12459
2989	5313	12458
2990	5315	12457
2991	5317	12455
2992	5319	12454
2993	5321	12452
2994	5323	12450
2995	5324	12447
2996	5326	12447
2997	5328	12445
2998	5330	12443
2999	5331	12441
3000	5333	12439
3001	5335	12438
3002	5337	12436
3003	5339	12434
3004	5341	12433
3005	5343	12432
3006	5345	12431
3007	5347	12430
3008	5349	12428
3009	5350	12426
3010	5352	12424
3011	5354	12421
3012	5355	12419
3013	5357	12418
3014	5359	12416
3015	5360	12414
3016	5362	12412
3017	5364	12410
3018	5366	12408
3019	5367	12406
3020	5369	12404
3021	5371	12403
3022	5373	12402
3023	5375	12400
3024	5376	12397
3025	5378	12395
3026	5379	12393
3027	5381	12391
3028	5383	12389
3029	5385	12387
3030	5387	12386
3031	5388	12384
3032	5390	12381
3033	5391	12379
3034	5393	12377
3035	5395	12376
3036	5396	12373
3037	5398	12371
3038	5400	12369
3039	5401	12367
3040	5403	12365
3041	5405	12364
3042	5407	12362
3043	5408	12359
3044	5410	12357
3045	5411	12355
3046	5413	12353
3047	5415	12351
3048	5416	12349
3049	5418	12347
3050	5420	12345
3051	5421	12343
3052	5423	12341
3053	5425	12339
3054	5427	12337
3055	5428	12335
3056	5430	12333
3057	5432	12331
3058	5434	12330
3059	5435	12328
3060	5437	12326
3061	5439	12324
3062	5440	12322
3063	5442	12320
3064	5444	12317
3065	5445	12315
3066	5447	12314
3067	5449	12312
3068	5451	12310
3069	5452	12309
3070	5454	12307
3071	5456	12305
3072	5458	12303
3073	5459	12301
3074	5461	12299
3075	5463	12298
3076	5465	12296
3077	5466	12294
3078	5468	12292
3079	5470	12290
3080	5471	12288
3081	5473	12285
3082	5475	12283
3083	5476	12281
3084	5478	12280
3085	5480	12278
3086	5482	12276
3087	5483	12274
3088	5485	12272
3089	5487	12270
3090	5488	12268
3091	5490	12265
3092	5491	12263
3093	5493	12262
3094	5495	12260
3095	5497	12258
3096	5498	12256
3097	5500	12254
3098	5502	12252
3099	5503	12250
3100	5505	12248
3101	5507	12246
3102	5509	12245
3103	5510	12243
3104	5513	12242
3105	5514	12240
3106	5516	12238
3107	5518	12236
3108	5519	12233
3109	5521	12232
3110	5523	12230
3111	5525	12228
3112	5527	12227
3113	5529	12226
3114	5530	12224
3115	5532	12222
3116	5534	12221
3117	5536	12219
3118	5538	12218
3119	5540	12217
3120	5542	12216
3121	5544	12214
3122	5546	12212
3123	5547	12210
3124	5549	12208
3125	5550	12206
3126	5552	12204
3127	5554	12202
3128	5556	12201
3129	5558	12199
3130	5559	12197
3131	5561	12195
3132	5563	12193
3133	5564	12191
3134	5566	12189
3135	5568	12187
3136	5570	12186
3137	5572	12184
3138	5573	12182
3139	5575	12180
3140	5577	12178
3141	5578	12176
3142	5580	12174
3143	5582	12172
3144	5583	12170
3145	5585	12169
3146	5587	12167
3147	5589	12165
3148	5591	12164
3149	5592	12162
3150	5594	12160
3151	5596	12158
3152	5597	12156
3153	5600	12155
3154	5601	12153
3155	5603	12151
3156	5605	12149
3157	5606	12147
3158	5608	12145
3159	5610	12143
3160	5611	12141
3161	5613	12138
3162	5615	12138
3163	5617	12136
3164	5618	12134
3165	5620	12131
3166	5622	12129
3167	5623	12127
3168	5625	12125
3169	5627	12123
3170	5628	12121
3171	5631	12121
3172	5632	12119
3173	5634	12117
3174	5636	12115
3175	5638	12114
3176	5640	12112
3177	5641	12110
3178	5643	12108
3179	5644	12106
3180	5647	12105
3181	5648	12103
3182	5650	12101
3183	5652	12099
3184	5653	12097
3185	5655	12094
3186	5656	12092
3187	5658	12090
3188	5660	12088
3189	5661	12087
3190	5663	12085
3191	5665	12083
3192	5667	12081
3193	5668	12079
3194	5670	12076
3195	5671	12074
3196	5673	12072
3197	5674	12069
3198	5676	12068
3199	5678	12066
3200	5679	12064
3201	5682	12063
3202	5683	12061
3203	5685	12059
3204	5687	12057
3205	5688	12055
3206	5690	12054
3207	5692	12053
3208	5694	12051
3209	5696	12049
3210	5697	12047
3211	5699	12044
3212	5701	12042
3213	5702	12040
3214	5704	12038
3215	5706	12036
3216	5708	12035
3217	5709	12033
3218	5711	12031
3219	5713	12030
3220	5715	12028
3221	5716	12026
3222	5718	12024
3223	5720	12022
3224	5722	12021
3225	5723	12019
3226	5725	12017
3227	5727	12015
3228	5729	12013
3229	5730	12011
3230	5732	12009
3231	5733	12007
3232	5735	12005
3233	5738	12005
3234	5741	12006
3235	5744	12006
3236	5747	12007
3237	5750	12008
3238	5753	12008
3239	5755	12008
3240	5757	12007
3241	5760	12007
3242	5761	12004
3243	5763	12003
3244	5766	12003
3245	5768	12002
3246	5770	12001
3247	5772	12000
3248	5774	11998
3249	5775	11996
3250	5777	11994
3251	5779	11993
3252	5782	11992
3253	5784	11991
3254	5785	11989
3255	5787	11988
3256	5789	11986
3257	5791	11984
3258	5793	11983
3259	5796	11983
3260	5798	11982
3261	5800	11981
3262	5802	11980
3263	5804	11978
3264	5806	11977
3265	5808	11975
3266	5810	11974
3267	5812	11974
3268	5814	11973
3269	5816	11971
3270	5818	11969
3271	5820	11968
